top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	experiment_accession	sample_accession	study_accession	secondary_sample_accession	secondary_study_accession	BioSample	BioProject	experiment_title	sample_title	study_title	sample_description	library_name	library_strategy	library_source	library_layout	instrument_model	read_count	base_count	scientific_name	collection_date	first_public	last_updated	project_name	submission_accession	library_min_fragment_size	bam_md5	assembly_software	library_prep_longitude	library_selection	pcr_isolation_protocol	chip_protocol	sequencing_primer_provider	serotype	environment_feature	submitted_galaxy	extraction_protocol	germline	secondary_project	culture_collection	submission_tool	sra_bytes	read_strand	rna_purity_280_ratio	hi_c_protocol	collected_by	submitted_ftp	restriction_enzyme_target_sequence	isolate	fastq_bytes	instrument_platform	variety	sequencing_date_format	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	bam_ftp	tissue_lib	environmental_sample	control_experiment	sex	submitted_md5	checklist	fastq_galaxy	library_gen_protocol	specimen_voucher	library_prep_latitude	submitted_bytes	taxonomic_identity_marker	run_date	country	ncbi_reporting_standard	sra_galaxy	sample_prep_interval	fastq_md5	experimental_protocol	bio_material	rna_prep_5_protocol	host_body_site	local_environmental_context	assembly_quality	collection_date_end	sample_capture_status	host_genotype	host_phenotype	environmental_medium	cultivar	faang_library_selection	target_gene	bam_bytes	library_max_fragment_size	experiment_target	sequencing_date	description	nominal_sdev	chip_ab_provider	environment_material	host_tax_id	sample_material	sample_storage_processing	sra_md5	cell_type	fastq_ftp	disease	sample_prep_interval_units	broker_name	sub_strain	restriction_site	serovar	investigation_type	location	sra_ftp	age	experimental_factor	sequencing_primer_catalog	environment_biome	rna_purity_230_ratio	dnase_protocol	dev_stage	library_prep_date_format	bam_aspera	binning_software	datahub	rna_integrity_num	library_prep_date	location_start	marine_region	aligned	file_location	sample_collection	chip_target	nominal_length	broad_scale_environmental_context	sequencing_location	status	completeness_score	lon	fastq_aspera	tax_lineage	host_sex	library_pcr_isolation_protocol	sample_alias	mating_type	collection_date_start	sub_species	contamination_score	run_alias	restriction_enzyme	depth	submitted_read_type	library_construction_protocol	host_growth_conditions	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	tag	first_created	lat	strain	host_status	tax_id	submitted_format	submitted_host_sex	surveillance_target	bisulfite_protocol	altitude	rt_prep_protocol	host_scientific_name	bam_galaxy	accession	sample_storage	cage_protocol	sampling_platform	taxonomic_classification	location_end	protocol_label	elevation	salinity	sequencing_method	sequencing_primer_lot	transposase_protocol	study_alias	library_prep_location	rna_prep_3_protocol	ph	sequencing_longitude	tissue_type	isolation_source	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	Experiment	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	Study_Pubmed_id	ProjectID	Sample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash
Unknown	no	no	no	no	unknown	intestine	SRR13978577	SRX10356145	SAMN18313519	PRJNA714749	SRS8474107	SRP310910			Illumina NovaSeq 6000 sequencing: Ovary queenright workers - Colony A	Ovary queenright workers - Colony A	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenright workers - Colony A	Ovary_QR_col.A	Bisulfite-Seq	GENOMIC	PAIRED	Illumina NovaSeq 6000	56585418	16975625400	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1206734					RANDOM												5611346329.0				Dr. Carlos Cardoso Jr			Queenright Colony A	3491083485;3509918437	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/077/SRR13978577								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/077/SRR13978577		454aa9688c3d2afadf5fd44d8a44e567;398e773e19669f5f02075aec1c74030c							2018-03-31												Illumina NovaSeq 6000 sequencing: Ovary queenright workers - Colony A							1a72b0c9b6161a3d152ede4f36ef92a5		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/077/SRR13978577																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/077/SRR13978577/SRR13978577_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QR_col.A		2018-03-30			FCH3YT5DSXX_L3_APIohpMAAAGAAA-21_1.fq.gz						Ovary_QR_col.A		SUB9294587					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13978577												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13978578	SRX10356144	SAMN18313518	PRJNA714749	SRS8474103	SRP310910			Illumina NovaSeq 6000 sequencing: Ovary queenless workers - Colony A	Ovary queenless workers - Colony A	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenless workers - Colony A	Ovary_QL_col.A	Bisulfite-Seq	GENOMIC	PAIRED	Illumina NovaSeq 6000	58502125	17550637500	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1206734					RANDOM												5812132696.0				Dr. Carlos Cardoso Jr			Queenless Colony A	3613528626;3646171286	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/078/SRR13978578								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/078/SRR13978578		e1566d9c17f8df68dbb10010adc18483;de61bc3a6d47f1721051a6d08d88c558							2018-03-31												Illumina NovaSeq 6000 sequencing: Ovary queenless workers - Colony A							1966711d321ffd1c61a4fdd4d48b66ac		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/078/SRR13978578																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/078/SRR13978578/SRR13978578_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QL_col.A		2018-03-30			FCH3YT5DSXX_L3_APIohpMAAAHAAA-24_1.fq.gz						Ovary_QL_col.A		SUB9294587					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13978578												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13978583	SRX10356139	SAMN18313523	PRJNA714749	SRS8474099	SRP310910			Illumina NovaSeq 6000 sequencing: Ovary queenright workers - Colony C	Ovary queenright workers - Colony C	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenright workers - Colony C	Ovary_QR_col.C	Bisulfite-Seq	GENOMIC	PAIRED	Illumina NovaSeq 6000	51007853	15302355900	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1206734					RANDOM												5085951663.0				Dr. Carlos Cardoso Jr			Queenright Colony C	3172706540;3191279201	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/083/SRR13978583								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/083/SRR13978583		85b1800de62b9d8f2570ceec103ee88e;96be93179459f5b14dc20d07dca1b6dc							2018-03-31												Illumina NovaSeq 6000 sequencing: Ovary queenright workers - Colony C							cb7560a2504bf92192bb5595502f85cf		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/083/SRR13978583																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/083/SRR13978583/SRR13978583_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QR_col.C		2018-03-30			FCH3YT5DSXX_L3_APIohpMAAAKAAA-37_1.fq.gz						Ovary_QR_col.C		SUB9294587					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13978583												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13978584	SRX10356138	SAMN18313522	PRJNA714749	SRS8474097	SRP310910			Illumina NovaSeq 6000 sequencing: Ovary queenless workers - Colony C	Ovary queenless workers - Colony C	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenless workers - Colony C	Ovary_QL_col.C	Bisulfite-Seq	GENOMIC	PAIRED	Illumina NovaSeq 6000	45785756	13735726800	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1206734					RANDOM												4535662869.0				Dr. Carlos Cardoso Jr			Queenless Colony C	2842412796;2841978199	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/084/SRR13978584								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/084/SRR13978584		7b3d52246f6edf0d124e0fa7921803b9;52b0c153ca395e1c953a06b3d6736ec4							2018-03-31												Illumina NovaSeq 6000 sequencing: Ovary queenless workers - Colony C							3728377b637abdba090ecf4958c8d9d0		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/084/SRR13978584																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/084/SRR13978584/SRR13978584_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QL_col.C		2018-03-30			FCH3YT5DSXX_L3_APIohpMAAALAAA-39_1.fq.gz						Ovary_QL_col.C		SUB9294587					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13978584												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991368	SRX10368851	SAMN18341574	PRJNA714749	SRS8483648	SRP310910			Illumina MiSeq sequencing: Ovary queenless workers - Colony E	Ovary queenless workers - Colony E	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenless workers - Colony E	Ovary_QL_col.E	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	30100	9030000	Apis mellifera	2019-03-02	2021-03-19	2021-03-19		SRA1207471					PCR												3812457.0				Dr. Carlos Cardoso Jr			Queenright Colony E	1114281;1021929	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/068/SRR13991368								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/068/SRR13991368		19f6c2f4ed1c25d4075db818e90dc083;20e802bc7ee4a08da9f9c4faf6bc7d99							2019-03-02												Illumina MiSeq sequencing: Ovary queenless workers - Colony E							c4d32a37a4f26b6f3d2bcf730024f532		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/068/SRR13991368																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/068/SRR13991368/SRR13991368_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_Queenless_col.E		2019-03-02			Ov_E_m_1_R1.fastq.gz						Ovary_QL_col.E		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991368												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991369	SRX10368850	SAMN18341575	PRJNA714749	SRS8483647	SRP310910			Illumina MiSeq sequencing: Ovary queenright workers - Colony E	Ovary queenright workers - Colony E	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenright workers - Colony E	Ovary_QR_col.E	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	29820	8946000	Apis mellifera	2019-03-02	2021-03-19	2021-03-19		SRA1207471					PCR												3837997.0				Dr. Carlos Cardoso Jr			Queenless Colony E	1120475;1088537	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/069/SRR13991369								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/069/SRR13991369		d381735aeff8c5eb135e11beec9a482a;806f4de599faee4a197853b07685acb7							2019-03-02												Illumina MiSeq sequencing: Ovary queenright workers - Colony E							706f9b543023ce767d536b8f2eb0e3e6		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/069/SRR13991369																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/069/SRR13991369/SRR13991369_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_Queenright_col.E		2019-03-02			Ov_E_p_1_R1.fastq.gz						Ovary_QR_col.E		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991369												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991370	SRX10368849	SAMN18313518	PRJNA714749	SRS8474103	SRP310910			Illumina MiSeq sequencing: Ovary queenless workers - Colony A	Ovary queenless workers - Colony A	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenless workers - Colony A	Ovary_QL_col.A	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	45676	13702800	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1207471					PCR												5755500.0				Dr. Carlos Cardoso Jr			Queenless Colony A	1632768;1589104	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/070/SRR13991370								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/070/SRR13991370		8b0249a9f953daaeaad008e19f45203d;2feeeb216c39eef7667c68fc84eb7d66							2018-03-31												Illumina MiSeq sequencing: Ovary queenless workers - Colony A							97a775f861c6b51c99fe1ddddd1958c2		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/070/SRR13991370																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/070/SRR13991370/SRR13991370_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QL_col.A		2018-03-30			Ov_A_m_1_R1.fastq.gz						Ovary_QL_col.A		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991370												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991371	SRX10368848	SAMN18313519	PRJNA714749	SRS8474107	SRP310910			Illumina MiSeq sequencing: Ovary queenright workers - Colony A	Ovary queenright workers - Colony A	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenright workers - Colony A	Ovary_QR_col.A	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	33347	10004100	Apis mellifera	2018-03-31	2021-03-19	2021-03-19		SRA1207471					PCR												4315086.0				Dr. Carlos Cardoso Jr			Queenright Colony A	1292942;1256550	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/071/SRR13991371								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/071/SRR13991371		2a94ea401c334655928f3dc4dda4aae5;40a8694bddb847ac4f5df2baad0c6b3b							2018-03-31												Illumina MiSeq sequencing: Ovary queenright workers - Colony A							0c981aba80cc020e8f94a9caa219b3cb		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/071/SRR13991371																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/071/SRR13991371/SRR13991371_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_QR_col.A		2018-03-30			Ov_A_p_1_R1.fastq.gz						Ovary_QR_col.A		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991371												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991375	SRX10368844	SAMN18341572	PRJNA714749	SRS8483643	SRP310910			Illumina MiSeq sequencing: Ovary queenless workers - Colony D	Ovary queenless workers - Colony D	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenless workers - Colony D	Ovary_QL_col.D	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	42165	12649500	Apis mellifera	2019-03-02	2021-03-19	2021-03-19		SRA1207471					PCR												5329539.0				Dr. Carlos Cardoso Jr			Queenright Colony D	1593206;1455987	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/075/SRR13991375								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/075/SRR13991375		ca7746f63a0f5b23d952f9e67c07e2d4;f2773b8ee75a53cf5a945c51f752a842							2019-03-02												Illumina MiSeq sequencing: Ovary queenless workers - Colony D							6c156d015b60d88447988ca06363f4c8		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/075/SRR13991375																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/075/SRR13991375/SRR13991375_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_Queenless_col.D		2019-03-02			Ov_D_m_1_R1.fastq.gz						Ovary_QL_col.D		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991375												PRJNA714749					Ovary	University of Sydney																																												
Unknown	no	no	no	no	unknown	intestine	SRR13991376	SRX10368843	SAMN18341573	PRJNA714749	SRS8483642	SRP310910			Illumina MiSeq sequencing: Ovary queenright workers - Colony D	Ovary queenright workers - Colony D	DNA methylation in the brain and ovary of Apis mellifera	Ovary queenright workers - Colony D	Ovary_QR_col.D	AMPLICON	GENOMIC	PAIRED	Illumina MiSeq	30724	9217200	Apis mellifera	2019-03-02	2021-03-19	2021-03-19		SRA1207471					PCR												3901833.0				Dr. Carlos Cardoso Jr			Queenless Colony D	1135943;1063506	ILLUMINA				fasp.sra.ebi.ac.uk:/vol1/srr/SRR139/076/SRR13991376								female			ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_2.fastq.gz							Australia	Invertebrate	ftp.sra.ebi.ac.uk/vol1/srr/SRR139/076/SRR13991376		26d2883b67a3ae80083090871e21e27c;854958e5fb45ec97350d9aefbe3d3474							2019-03-02												Illumina MiSeq sequencing: Ovary queenright workers - Colony D							44edb6849d239729d10025767387820b		ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_2.fastq.gz									ftp.sra.ebi.ac.uk/vol1/srr/SRR139/076/SRR13991376																							public			fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/SRR139/076/SRR13991376/SRR13991376_2.fastq.gz	1;131567;2759;33154;33208;6072;33213;33317;1206794;88770;6656;197563;197562;6960;50557;85512;7496;33340;33392;7399;7400;7434;34735;3042114;7458;70987;83321;7459;7460			Ovary_Queenright_col.D		2019-03-02			Ov_D_p_1_R1.fastq.gz						Ovary_QR_col.D		SUB9308602					env_tax;env_tax:terrestrial	2021-03-19				7460.0									SRR13991376												PRJNA714749					Ovary	University of Sydney																																												
