top_label	is_cell_line	is_bulk_sorted	is_control	adjacent_normal	barrett_grade	tissue_origin	run_accession	study_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	library_strategy	library_source	library_selection	library_layout	read_count	base_count	first_public	last_updated	center_name	study_title	experiment_title	sample_title	sample_description	collection_date	fastq_ftp	fastq_md5	fastq_bytes	submitted_ftp	submitted_md5	submitted_bytes	ScientificName	TaxID	LibraryStrategy	LibrarySource	LibrarySelection	LibraryLayout	BioSample	BioProject
Tumor	no	yes	no	no	unknown	unknown	SRR12454961	PRJNA657259	SRP277545	SAMN15823093	SRS7204628	SRX8949350	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30618159	9185447700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728171: 1649 Tumor biopsy Homo sapiens RNA-Seq	1649 Tumor biopsy	1649 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/061/SRR12454961/SRR12454961_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/061/SRR12454961/SRR12454961_2.fastq.gz	9001b01a1e51e69151302e6f1602f4ba;918e5a02767c4a4076f1d18e9932d1a3	1331467039;1382171670											
Tumor	no	yes	no	no	unknown	unknown	SRR12454963	PRJNA657259	SRP277545	SAMN15823091	SRS7204630	SRX8949352	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	34000698	10200209400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728173: 17424-I2 Tumor biopsy Homo sapiens RNA-Seq	17424-I2 Tumor biopsy	17424-I2 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/063/SRR12454963/SRR12454963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/063/SRR12454963/SRR12454963_2.fastq.gz	693a7e85bc937e1db44f2abe8cbe34f6;a6edf5403014d05db5397ac2f420b283	1593837711;1643010409				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823091	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454967	PRJNA657259	SRP277545	SAMN15823087	SRS7204634	SRX8949356	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	32061351	9618405300	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728177: 19482-14 Tumor biopsy Homo sapiens RNA-Seq	19482-14 Tumor biopsy	19482-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/067/SRR12454967/SRR12454967_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/067/SRR12454967/SRR12454967_2.fastq.gz	53cc2b3a667b350e4b22591aedbd9c45;196a78d38a7780da60dcfe72399b1398	1422602924;1468543498											
Tumor	no	yes	no	no	unknown	unknown	SRR12454969	PRJNA657259	SRP277545	SAMN15823085	SRS7204635	SRX8949358	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30426761	9128028300	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728179: 23493-13 Tumor biopsy Homo sapiens RNA-Seq	23493-13 Tumor biopsy	23493-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/069/SRR12454969/SRR12454969_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/069/SRR12454969/SRR12454969_2.fastq.gz	85bc86aae40b2cc36eb096865c67d5dd;4181ea5ea3749b62011f1411156fe5e1	1405036935;1436290649				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823085	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454970	PRJNA657259	SRP277545	SAMN15823084	SRS7204637	SRX8949359	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	28974198	8692259400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728180: 2674-12 Tumor biopsy Homo sapiens RNA-Seq	2674-12 Tumor biopsy	2674-12 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/070/SRR12454970/SRR12454970_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/070/SRR12454970/SRR12454970_2.fastq.gz	6250d45c16f1cd31ff62b2cd4b19b536;4011d0ac9c26a447a28402569cfc4bc2	1220770903;1265856875				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823084	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454972	PRJNA657259	SRP277545	SAMN15823082	SRS7204639	SRX8949361	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36395789	10918736700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728182: 278 Tumor biopsy Homo sapiens RNA-Seq	278 Tumor biopsy	278 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/072/SRR12454972/SRR12454972_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/072/SRR12454972/SRR12454972_2.fastq.gz	712f350ea32232933df8916c66e2dd81;14e8edf9ffc244fcd4cc10478ec48da9	1602666151;1664666622											
Tumor	no	yes	no	no	unknown	unknown	SRR12454976	PRJNA657259	SRP277545	SAMN15823078	SRS7204643	SRX8949365	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33906492	10171947600	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728186: 4362-II Tumor biopsy Homo sapiens RNA-Seq	4362-II Tumor biopsy	4362-II Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/076/SRR12454976/SRR12454976_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/076/SRR12454976/SRR12454976_2.fastq.gz	8613ba0f9f9896a150406e328c5acfdf;2d2e07d54ac9e7a8c384004513b21945	1370895338;1419526645											
Tumor	no	yes	no	no	unknown	unknown	SRR12454977	PRJNA657259	SRP277545	SAMN15823077	SRS7204645	SRX8949366	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	29735129	8920538700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728187: 44561-14 Tumor biopsy Homo sapiens RNA-Seq	44561-14 Tumor biopsy	44561-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/077/SRR12454977/SRR12454977_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/077/SRR12454977/SRR12454977_2.fastq.gz	f8fe8c57b096416737accccdb270dd12;104a54096a3d10b18c452a708498d1c5	1354048860;1378614324				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823077	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454981	PRJNA657259	SRP277545	SAMN15823117	SRS7204648	SRX8949370	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33501032	10050309600	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728191: 50132-09 Tumor biopsy Homo sapiens RNA-Seq	50132-09 Tumor biopsy	50132-09 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/081/SRR12454981/SRR12454981_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/081/SRR12454981/SRR12454981_2.fastq.gz	2a9adbeee30f23c92948dfd252936dde;fb64edb71d84d0019a4dc75976df940c	1422788713;1487522962				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823117	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454982	PRJNA657259	SRP277545	SAMN15823116	SRS7204649	SRX8949371	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	32353265	9705979500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728192: 5023 Tumor biopsy Homo sapiens RNA-Seq	5023 Tumor biopsy	5023 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/082/SRR12454982/SRR12454982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/082/SRR12454982/SRR12454982_2.fastq.gz	b426f0f4202ef1232af0595ae7475ba0;bdb45f8a239d349e7416c043fb66a41e	1506991434;1545185347				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823116	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454984	PRJNA657259	SRP277545	SAMN15823114	SRS7204652	SRX8949373	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	33076951	9923085300	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728194: 55726-08 Tumor biopsy Homo sapiens RNA-Seq	55726-08 Tumor biopsy	55726-08 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/084/SRR12454984/SRR12454984_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/084/SRR12454984/SRR12454984_2.fastq.gz	f248d275e18b8f73c6d05f95e5a65272;62bd4812b6df55bfe454b37438237512	1361458669;1411449368				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823114	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454985	PRJNA657259	SRP277545	SAMN15823113	SRS7204651	SRX8949374	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	32995337	9898601100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728195: 56233-11 Tumor biopsy Homo sapiens RNA-Seq	56233-11 Tumor biopsy	56233-11 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/085/SRR12454985/SRR12454985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/085/SRR12454985/SRR12454985_2.fastq.gz	d5d419b149748c7098ac667f143e0455;da9d560e30467ba195659008bed657d7	1543140508;1563481010				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823113	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454986	PRJNA657259	SRP277545	SAMN15823112	SRS7204653	SRX8949375	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	32764310	9829293000	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728196: 5763-13 Tumor biopsy Homo sapiens RNA-Seq	5763-13 Tumor biopsy	5763-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/086/SRR12454986/SRR12454986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/086/SRR12454986/SRR12454986_2.fastq.gz	f34829a55a165bc19d48ad5f5edc0e88;3f7bf6e88cfba01b6b1ec82465fc51f0	1483761013;1539669155				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823112	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12454995	PRJNA657259	SRP277545	SAMN15823103	SRS7204662	SRX8949384	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	30668328	9200498400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728205: 68433-06 Tumor biopsy Homo sapiens RNA-Seq	68433-06 Tumor biopsy	68433-06 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/095/SRR12454995/SRR12454995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/095/SRR12454995/SRR12454995_2.fastq.gz	199bdc4cd583b533112620a2ca44fcf8;ce87b68d8286faeadb0582eb1a4c7121	1317778721;1385243499				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823103	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455005	PRJNA657259	SRP277545	SAMN15823126	SRS7204671	SRX8949394	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	41944409	12583322700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728215: H00146-14 Tumor biopsy Homo sapiens RNA-Seq	H00146-14 Tumor biopsy	H00146-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/005/SRR12455005/SRR12455005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/005/SRR12455005/SRR12455005_2.fastq.gz	b5f3db8ee2165df528b96e7ce64db257;cd52a75d9ac6008e755c492c1017a3ba	1784016932;1824468582				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823126	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455006	PRJNA657259	SRP277545	SAMN15823125	SRS7204674	SRX8949395	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	36906336	11071900800	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728216: H00373-14 Tumor biopsy Homo sapiens RNA-Seq	H00373-14 Tumor biopsy	H00373-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/006/SRR12455006/SRR12455006_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/006/SRR12455006/SRR12455006_2.fastq.gz	9399b857bd9dd63d0ec47c50ff947f52;a534d05b6f97dc2a48beee345c529dfd	1631416893;1656621873				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823125	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455008	PRJNA657259	SRP277545	SAMN15823042	SRS7204675	SRX8949397	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	46173537	13852061100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728218: H04068-13 Tumor biopsy Homo sapiens RNA-Seq	H04068-13 Tumor biopsy	H04068-13 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/008/SRR12455008/SRR12455008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/008/SRR12455008/SRR12455008_2.fastq.gz	c4e3c4bfd353e460db97b78b9cb65006;007a32dbdc482b30a48fd4139b01275e	1982750576;2018531881				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823042	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455012	PRJNA657259	SRP277545	SAMN15823039	SRS7204679	SRX8949401	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	34171390	10251417000	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728222: H112683-12 Tumor biopsy Homo sapiens RNA-Seq	H112683-12 Tumor biopsy	H112683-12 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/012/SRR12455012/SRR12455012_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/012/SRR12455012/SRR12455012_2.fastq.gz	060c9e3a81ebf8f750c451c28439b361;2bf1ad3580e15da8cd6ec8a59543b82c	1491969062;1502228523				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823039	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455017	PRJNA657259	SRP277545	SAMN15823033	SRS7204684	SRX8949406	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	59126725	17738017500	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728227: H136484-17 Tumor biopsy Homo sapiens RNA-Seq	H136484-17 Tumor biopsy	H136484-17 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/017/SRR12455017/SRR12455017_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/017/SRR12455017/SRR12455017_2.fastq.gz	d5cdac9bc2fd78d7ecfd92ad89cd2ca7;61d31be15289f90028b7af8783aa5d55	2756390431;2750744136				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823033	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455018	PRJNA657259	SRP277545	SAMN15823032	SRS7204685	SRX8949407	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	42710901	12813270300	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728228: H13761-17 Tumor biopsy Homo sapiens RNA-Seq	H13761-17 Tumor biopsy	H13761-17 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/018/SRR12455018/SRR12455018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/018/SRR12455018/SRR12455018_2.fastq.gz	b1a1003cb4a6dff17324779959dea4fd;6224280656a75248e998c3c2155cdbed	1934624729;1942305759				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823032	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455019	PRJNA657259	SRP277545	SAMN15823031	SRS7204686	SRX8949408	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	37259548	11177864400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728229: H137877-17 Tumor biopsy Homo sapiens RNA-Seq	H137877-17 Tumor biopsy	H137877-17 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/019/SRR12455019/SRR12455019_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/019/SRR12455019/SRR12455019_2.fastq.gz	fc6b2eec1a6d49affa47cb8f02ff2d5a;f6099b41af5e2ce71f31a8b256dea628	1908545861;1912139227				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823031	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455021	PRJNA657259	SRP277545	SAMN15823029	SRS7204688	SRX8949410	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	47383350	14215005000	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728231: H15491-10 Tumor biopsy Homo sapiens RNA-Seq	H15491-10 Tumor biopsy	H15491-10 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/021/SRR12455021/SRR12455021_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/021/SRR12455021/SRR12455021_2.fastq.gz	4dd11807b4a95a73aa77e43009e5f774;95df67e9ead242f5478d9c6efad8e757	1936582682;1970191501				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823029	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455022	PRJNA657259	SRP277545	SAMN15823075	SRS7204689	SRX8949411	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	31841737	9552521100	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728232: H21502-17 Tumor biopsy Homo sapiens RNA-Seq	H21502-17 Tumor biopsy	H21502-17 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/022/SRR12455022/SRR12455022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/022/SRR12455022/SRR12455022_2.fastq.gz	43491ddd5287073c50b50beb8026b144;5c8e6fb803d86da57e6275e1ba9f78aa	1643084188;1644568704				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823075	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455023	PRJNA657259	SRP277545	SAMN15823074	SRS7204690	SRX8949412	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	37008438	11102531400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728233: H21539-14 Tumor biopsy Homo sapiens RNA-Seq	H21539-14 Tumor biopsy	H21539-14 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/023/SRR12455023/SRR12455023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/023/SRR12455023/SRR12455023_2.fastq.gz	91f871f0bf4723277287337d1e0a91c1;4a775b0c2aa399e03b70d552e59b1cab	1592031228;1596554355				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823074	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455025	PRJNA657259	SRP277545	SAMN15823072	SRS7204692	SRX8949414	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	47134573	14140371900	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728235: H22037-18 Tumor biopsy Homo sapiens RNA-Seq	H22037-18 Tumor biopsy	H22037-18 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/025/SRR12455025/SRR12455025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/025/SRR12455025/SRR12455025_2.fastq.gz	71072f14036a22415b32990c34319afc;c436fb149577c6778d4b8b81fe0cbc26	2114170368;2112186920				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823072	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455027	PRJNA657259	SRP277545	SAMN15823070	SRS7204694	SRX8949416	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	43119409	12935822700	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728237: H27913-18 Tumor biopsy Homo sapiens RNA-Seq	H27913-18 Tumor biopsy	H27913-18 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/027/SRR12455027/SRR12455027_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/027/SRR12455027/SRR12455027_2.fastq.gz	764cac2b634c844b0bbc04ec29ddabeb;20846d5caa51f227f807312034310e9a	1950112801;1979164314				Homo sapiens	9606.0	RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	SAMN15823070	PRJNA657259
Tumor	no	yes	no	no	unknown	unknown	SRR12455030	PRJNA657259	SRP277545	SAMN15823067	SRS7204698	SRX8949419	SRA1112961	9606.0	Homo sapiens	ILLUMINA	Illumina NovaSeq 6000		RNA-Seq	TRANSCRIPTOMIC	cDNA	PAIRED	52429438	15728831400	2023-08-18	2023-08-19	GEO	Therapy-induced senescence of cancer-associated fibroblasts determines survival in rectal cancer	Illumina NovaSeq 6000 sequencing: GSM4728240: H35383-18 Tumor biopsy Homo sapiens RNA-Seq	H35383-18 Tumor biopsy	H35383-18 Tumor biopsy		ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/030/SRR12455030/SRR12455030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR124/030/SRR12455030/SRR12455030_2.fastq.gz	225963ce1636861dcd03c68d9cf36acc;241f77b59de58ab806453650986d1b92	2287270361;2295530359											
